MomenTUM.A1ModJulian,MomenTUM.Mars.Altitude
32440.52953150696,11056.9468318873
32440.53704758716,11052.76300354738
32440.54455982586,11048.66464712382
32440.55206845751,11044.67128231265
32440.55957457736,11040.80136544102
32440.56707837573,11037.0731259779
32440.57457844225,11033.50470425298
32440.58207821871,11030.11101433636
32440.58957103761,11026.91044533427
32440.59706363034,11023.91434242159
32440.60454596349,11021.13953627779
32440.61203292527,11018.59221970159
32440.6195173635,11016.28551289668
32440.62699853976,11014.22851859761
32440.63447473148,11012.42895356421
32440.6419593998,11010.88988760404
32440.64944432814,11009.61803042309
32440.65692141985,11008.61730377271
32440.66439877955,11007.8875425852
32440.67187659746,11007.42846835703
32440.67934065314,11007.23831299827
32440.6868183613,11007.3128375142
32440.69429324485,11007.64732758377
32440.70177581638,11008.23580806722
32440.70925073769,11009.06886359433
32440.7167225967,11010.13681205802
32440.72419463629,11011.42891605278
32440.73167980119,11012.9355741303
32440.73915164214,11014.63777757589
32440.74663084568,11016.52513671843
32440.7541066312,11018.57913671558
32440.76158960326,11020.78586428934
32440.76907424991,11023.12610670381
32440.77656542347,11025.58293108562
32440.78405731179,11028.13524765208
32440.79155636521,11030.76546709666
32440.79905351438,11033.45011791395
32440.8065508398,11036.16925070517
32440.81404886327,11038.90220512283
32440.8215533981,11041.63017580034
32440.82905808506,11044.32995277258
32440.83656075174,11046.98007611916
32440.84407103507,11049.5634907816
32440.85157614497,11052.05580767061
32440.85908094613,11054.43934560873
32440.86659025793,11056.69680171851
32440.87410503787,11058.8102118799
32440.88161963273,11060.76070473636
32440.88913661404,11062.53271775325
32440.89665447806,11064.11069025757
32440.9041747857,11065.48088359528
32440.91169551461,11066.63011138003
32440.91921847995,11067.54714367996
32440.92674185368,11068.22162373667
32440.93426604676,11068.64495471936
32440.94178980861,11068.80996165539
32440.94931340996,11068.71112544798
32440.95684043729,11068.34422952199
32440.96436584148,11067.70701124753
32440.97188823986,11066.79902443017
32440.9794112323,11065.62075478818
32440.98693243297,11064.17502749289
32440.99445567371,11062.465065556
32441.00198006218,11060.49644272653
32441.0095000408,11058.27784713688
32441.0170164326,11055.81798409935
32441.02452941885,11053.12710865859
32441.0320446693,11050.2146040337
32441.03955055735,11047.09794247872
32441.0470583383,11043.78665349467
32441.05456266255,11040.2982004403
32441.06205922642,11036.65107136454
32441.06956410058,11032.85451910604
32441.07706769957,11028.93116985636
32441.08456916951,11024.90031705417
32441.09206806563,11020.7817191893
32441.09955391711,11016.60131251629
32441.10702899885,11012.37841895397
32441.11450886951,11008.12487854101
32441.12198644457,11003.86546515637
32441.12945275184,10999.62608452722
32441.13691968166,10995.42065710186
32441.14438976982,10991.2683147355
32441.1518615696,10987.19016738841
32441.15933223406,10983.2076093815
32441.1667968742,10979.34236997301
32441.17424747882,10975.61665992014
32441.18170810049,10972.03610650497
32441.18914879522,10968.63158807151
32441.19659638642,10965.40621800044
32441.20404090707,10962.37918404557
32441.21147974452,10959.56474185493
32441.21891576708,10956.97371452147
32441.22635556525,10954.61479164186
32441.23378782795,10952.50091188916
32441.24122276595,10950.63700493161
32441.24865381368,10949.03121204498
32441.25608076971,10947.68816422834
32441.2635126278,10946.60970299019
32441.27093892341,10945.79913336514
32441.2783631018,10945.25587535008
32441.28578648369,10944.97827476981
32441.29321172228,10944.96328652134
32441.30063882715,10945.2065189674
32441.30806591585,10945.701860043
32441.315490669,10946.44137430522
32441.32291818508,10947.41645666251
32441.33034564956,10948.61631802503
32441.33777440752,10950.02933187896
32441.34520460864,10951.64246468617
32441.35263564881,10953.44130032963
32441.36006693654,10955.41025350033
32441.36750146238,10957.53373275562
32441.37493562681,10959.79338545429
32441.38237117819,10962.17155126435
32441.38981164675,10964.65057735189
32441.39725422819,10967.21014414368
32441.40469943769,10969.83050355898
32441.41214402929,10972.49019860616
32441.41958652315,10975.16814017772
32441.42703330337,10977.84599270627
32441.4344813081,10980.50203580459
32441.44194354222,10983.12030256374
32441.44939915291,10985.67315863986
32441.45685129023,10988.14198061275
32441.4643113502,10990.51113475443
32441.47176287498,10992.75673098979
32441.4792246632,10994.86642330109
32441.48669006029,10996.82079254635
32441.4941480677,10998.60089163694
32441.50162523735,11000.19744323483
32441.50909855194,11001.59086939275
32441.5165747168,11002.76957681112
32441.52404616907,11003.72087201605
32441.53151112094,11004.43483176501
32441.53897800967,11004.90368881913
32441.546456889,11005.12003579719
32441.55394102104,11005.07694041404
32441.56142537199,11004.76982622368
32441.56890613739,11004.19628116154
32441.57639235032,11003.35435387318
32441.58386815331,11002.24653019663
32441.59135127404,11000.87237761611
32441.59881427645,10999.24120728021
32441.60629514044,10997.34999520749
32441.61376970417,10995.21094045645
32441.62123577964,10992.83356735626
32441.62871028613,10990.22209962874
32441.63617569999,10987.39366911633
32441.64363264423,10984.36108506878
32441.65108947017,10981.13480993063
32441.65854644998,10977.72939128944
32441.66600534422,10974.15971190323
32441.67345614218,10970.44749455835
32441.68090474427,10966.6077063523
32441.68835039451,10962.65924482011
32441.69579331912,10958.62115676531
32441.70323271667,10954.5135817903
32441.71066984658,10950.35593537719
32441.71810351525,10946.16928596639
32441.72553223687,10941.97504828808
32441.7329549194,10937.79443791402
32441.74037561227,10933.64567726983
32441.7477930104,10929.54980485195
32441.75521166563,10925.5243504687
32441.76262801884,10921.59088681485
32441.77004104863,10917.76897270541
32441.77743812336,10914.08309796344
32441.784840457,10910.54006455621
32441.79224491309,10907.15839495144
32441.79964318409,10903.95757879374
32441.80703509923,10900.95197880246
32441.81444140113,10898.14710447744
32441.8218195909,10895.57080258337
32441.82921605882,10893.21748078337
32441.83661290548,10891.10337365684
32441.84400355369,10889.23830294863
32441.85139484903,10887.6269892619
32441.85878048689,10886.27573086771
32441.86617191965,10885.18605745751
32441.8735449321,10884.36288433812
32441.88092300945,10883.80329291235
32441.88831135485,10883.50652953913
32441.89569216534,10883.47067753982
32441.90307969964,10883.69126160058
32441.91046071748,10884.16198672356
32441.91785247238,10884.87672518751
32441.92523666576,10885.82495748358
32441.93262631665,10886.99792281788
32441.94000080339,10888.38026333283
32441.94737774122,10889.96182781769
32441.95476178306,10891.72988377055
32441.96214343286,10893.66710847858
32441.9695223734,10895.75701604001
32441.97690663383,10897.98480977143
32441.98429542752,10900.33253957101
32441.99168239962,10902.77956441868
32441.99907613119,10905.30952596891
32442.00647076633,10907.90076216459
32442.01386882864,10910.53405673778
32442.02126877131,10913.18850714509
32442.02867077193,10915.84367891392
32442.03607269324,10918.47830717201
32442.04348001493,10921.07393812392
32442.05088912744,10923.60911078014
32442.05830356238,10926.06516069844
32442.06571793426,10928.42092422807
32442.07312858766,10930.65665390554
32442.08054387129,10932.75689770205
32442.08795486269,10934.70201447178
32442.09536796559,10936.47757483702
32442.10278643142,10938.06892616605
32442.11020430052,10939.46054322639
32442.11763661975,10940.64176917212
32442.12505440775,10941.5963795588
32442.13248001679,10942.31726318825
32442.13989939308,10942.79409985291
32442.14733460869,10943.02037711719
32442.15477220243,10942.98878811027
32442.16219747772,10942.69548483919
32442.16961293075,10942.13868022497
32442.17703861534,10941.3155559115
32442.18446428154,10940.22698736929
32442.1918932201,10938.87418567737
32442.19930836927,10937.26424587263
32442.20672465272,10935.39956231144
32442.21415430327,10933.2828192369
32442.22157875509,10930.92689192502
32442.22899586779,10928.34249108741
32442.23641244265,10925.53841194081
32442.24382525079,10922.52817341971
32442.25124565692,10919.32038061314
32442.25865030472,10915.93996623344
32442.26606637747,10912.39030973377
32442.27347175078,10908.69858076029
32442.28087481623,10904.87847419728
32442.28827493431,10900.94872813504
32442.29566312777,10896.9333493338
32442.30305622401,10892.84280878205
32442.31044440043,10888.70247412977
32442.31783062072,10884.53102686978
32442.32520804473,10880.35284837472
32442.33258215282,10876.18538258589
32442.33995707296,10872.04678644778
32442.34733223336,10867.95774515802
32442.35469934086,10863.94283731983
32442.36206365712,10860.01868883249
32442.36942638758,10856.2037037553
32442.37678583965,10852.51713941998
32442.38414153121,10848.97678784323
32442.39149472478,10845.59872938886
32442.39884524867,10842.39878359005
32442.40619314089,10839.39159472696
32442.41353916754,10836.59037888602
32442.42088062039,10834.00836629044
32442.42822225439,10831.65485347727
32442.43555884375,10829.54107131146
32442.44289500877,10827.67377206243
32442.45022875008,10826.06018473844
32442.45756208069,10824.70505834111
32442.46489367215,10823.61230420592
32442.4722291107,10822.78340284725
32442.47956166013,10822.21976995188
32442.48689439768,10821.92002394916
32442.49422072133,10821.88150883876
32442.50154968624,10822.09980866482
32442.5088808228,10822.56944106457
32442.51621144813,10823.28307942903
32442.52354741915,10824.23281050137
32442.53088002475,10825.40745881161
32442.53821039145,10826.79545433462
32442.54553750003,10828.38360252332
32442.55287074884,10830.16007931369
32442.56020747107,10832.10948713264
32442.56755363858,10834.21767212584
32442.57489111121,10836.46234285535
32442.58223259263,10838.82931060128
32442.58957953103,10841.3005933308
32442.59692666512,10843.85523849685
32442.60427591081,10846.47414997199
32442.61162309071,10849.13567864825
32442.61897412475,10851.82156393066
32442.62632519002,10854.50987876506
32442.63368197329,10857.18212685988
32442.6410336525,10859.81393427895
32442.64839643923,10862.39081378447
32442.65575962392,10864.88898035248
32442.66312645061,10867.29002763962
32442.67049292467,10869.57373922134
32442.67785720063,10871.72147322406
32442.68523200667,10873.7193564546
32442.69260474054,10875.54726546578
32442.69998039521,10877.1909623164
32442.70735377156,10878.63492743026
32442.71472484212,10879.86620079329
32442.72210513053,10880.87450745679
32442.72948367553,10881.64743524935
32442.7368626867,10882.17609467589
32442.74424443905,10882.4527507666
32442.75162386171,10882.47094914067
32442.75900361315,10882.22608826319
32442.76638329537,10881.71501184351
32442.7737614421,10880.93632911597
32442.78113986885,10879.88992296746
32442.78851791963,10878.57748388372
32442.79589545941,10877.00225391288
32442.80327110594,10875.16938565998
32442.8106475773,10873.08452379813
32442.81802127636,10870.75654468681
32442.82539016781,10868.19567057755
32442.83275753077,10865.41166094868
32442.84012485783,10862.41595860884
32442.84749265666,10859.22155089764
32442.85485598613,10855.84514110384
32442.86221757456,10852.30121569705
32442.86956849664,10848.61098120652
32442.87692523283,10844.7837344947
32442.88427475376,10840.84451573177
32442.89162288904,10836.80933618543
32442.89896837033,10832.69849840867
32442.90631210271,10828.53157670458
32442.91364776138,10824.3326217187
32442.92097953093,10820.1198970942
32442.9283080444,10815.9137383558
32442.93564449463,10811.72844809633
32442.94297093795,10807.59483063531
32442.95030398478,10803.5238469949
32442.9576281912,10799.54401159537
32442.96494900463,10795.67161251368
32442.97224894373,10791.93412818417
32442.97955767243,10788.33410714124
32442.98686443795,10784.89426328029
32442.99417708549,10781.62735270054
32443.00147518757,10778.55743590051
32443.00876923851,10775.693463301
32443.01606063924,10773.04746700717
32443.02335433555,10770.62921644325
32443.03064464681,10768.45075839199
32443.03793406886,10766.51992477917
32443.045223258,10764.84379161374
32443.05251259982,10763.42804770717
32443.05980528513,10762.27648293396
32443.06709402722,10761.39284350118
32443.07437570699,10760.77791955433
32443.08165789376,10760.43011503244
32443.08894663295,10760.34732278465
32443.09623486186,10760.52614543078
32443.10351426597,10760.96050354993
32443.11079608012,10761.64381944283
32443.11808122007,10762.56806052823
32443.12536470421,10763.72281894765
32443.13264983763,10765.09737091899
32443.13993509736,10766.67894448383
32443.14722219805,10768.45418530969
32443.15450927327,10770.40774382322
32443.16179928464,10772.52447928883
32443.16909474758,10774.78836787223
32443.17639414188,10777.18129183571
32443.18369521907,10779.68396036391
32443.19099268383,10782.2751840963
32443.19828496799,10784.9344233948
32443.20558902376,10787.64768846039
32443.21288970729,10790.38888776154
32443.22019966215,10793.14204397482
32443.22751121647,10795.88346617833
32443.23481366776,10798.58846566999
32443.24211623329,10801.24005513615
32443.2494297772,10803.82188119352
32443.25676177238,10806.31629681287
32443.26407111113,10808.69018921882
32443.27139170695,10810.93629067185
32443.27873017656,10813.03800765526
32443.28604140442,10814.965837922
32443.29337089402,10816.71617373767
32443.30070398303,10818.26984583731
32443.30804318568,10819.61327830377
32443.31538511236,10820.73298996412
32443.32271698087,10821.61624036088
32443.3300496509,10822.2550548875
32443.33737517272,10822.64079374051
32443.34471234978,10822.76742405509
32443.35204606212,10822.62899086568
32443.35937972421,10822.22192303219
32443.36671275258,10821.54417871263
