MomenTUM.A1ModJulian,MomenTUM.Phobos.RMAG
32516.49794616693,254.4485298437601
32516.50187579812,243.4567795655268
32516.50581017437,232.4421750466506
32516.5097463549,221.5474510475032
32516.51368486678,210.9122211114964
32516.51762080252,200.6943836457031
32516.52156332815,191.016665733268
32516.52550884008,182.0326637166951
32516.52945467354,173.8825455955803
32516.53340097467,166.6819839283156
32516.5373499012,160.5171144773888
32516.54129989067,155.4444360613237
32516.54525062734,151.4732436386453
32516.54919844357,148.565575152394
32516.55314883345,146.6282398265221
32516.55709599723,145.5328394821967
32516.56105439935,145.1143772488076
32516.5650044021,145.1931171924346
32516.56896044767,145.5791387215413
32516.57290441624,146.0849158203978
32516.57685925485,146.5394305528207
32516.58081081371,146.7839896770346
32516.5847635281,146.6819654159563
32516.58870237441,146.12045952435
32516.59265211597,145.0029747618093
32516.59660731451,143.2556027836179
32516.60057386991,140.8212198792457
32516.6045071326,137.7050658788642
32516.60843485553,133.8907655838142
32516.61236596758,129.3900585797329
32516.6163075356,124.2390975212538
32516.62024366216,118.538355234209
32516.62417741552,112.4066134906098
32516.6281210231,105.9977164545888
32516.63205672148,99.58121919819608
32516.63599427198,93.46694983517332
32516.63992219298,88.09509893160593
32516.64384898482,83.96939525688711
32516.64777348285,81.65775191199528
32516.65169843693,81.67041969516637
32516.65562044365,84.32103516222109
32516.65953282857,89.61881674641739
32516.6634589004,97.36154380289808
32516.66736950578,107.1025968520798
32516.67128632147,118.464902410222
32516.67518483463,130.9815024435528
32516.67908835163,144.3883368541899
32516.68300445074,158.4379689183339
32516.68691664769,172.8395267955372
32516.69081024804,187.3394804758116
32516.69469995849,201.8229187738747
32516.69860250074,216.2038461700834
32516.70250134753,230.2886223464779
32516.70638857299,243.9317825545109
32516.71028171034,257.0882517447261
32516.71417781298,269.6483742813895
32516.71806853298,281.4968518783999
32516.72197253425,292.6074220814542
32516.72587230287,302.8547276770477
32516.72976914224,312.1799117281291
32516.73367002183,320.5426934208594
32516.73756932358,327.8817109925416
32516.74146604328,334.1565630332228
32516.74536255207,339.3402491819542
32516.74925964181,343.4096988119274
32516.75315495155,346.3471571548184
32516.7570567966,348.1499717198271
32516.76096586238,348.8136661717813
32516.76487519828,348.3433167591542
32516.76878007978,346.7591118021733
32516.7726738413,344.0962737023095
32516.77658457316,340.3672450875556
32516.78049881316,335.6188402330544
32516.78442050775,329.8924575229038
32516.78832752292,323.281082604169
32516.79223466816,315.8302075917282
32516.79615646204,307.5808080216106
32516.80006525823,298.6712113697083
32516.80397445753,289.1621049521106
32516.80791153876,279.0765372761493
32516.8118396512,268.6091814764218
32516.81577074862,257.8406071771892
32516.81969868127,246.906250480739
32516.8236314174,235.9096358319896
32516.82757293311,224.9724362870058
32516.83151797293,214.2489738525874
32516.83545352735,203.9172540220524
32516.83939390589,194.0840145573126
32516.84333524914,184.9029425520174
32516.84727953317,176.505946475365
32516.85122653714,169.0160093029427
32516.85517500393,162.5340400477878
32516.85912377841,157.1263445006627
32516.86307443141,152.813439299232
32516.86702530319,149.5721796823384
32516.87097744238,147.327836917857
32516.87493085943,145.962628164058
32516.87888141448,145.3237979548605
32516.88282974618,145.2334358204063
32516.88678685017,145.5051548045523
32516.89073495997,145.9513649660396
32516.8946935685,146.3967871457628
32516.89864294541,146.6775548307636
32516.9025898544,146.6526035799037
32516.90653822124,146.200697288778
32516.91048581183,145.2222400914737
32516.91443096109,143.6403245265202
32516.91837923811,141.3962219146825
32516.92233623751,138.4492186817382
32516.92629298852,134.7919957042644
32516.93023708959,130.452161395044
32516.93418615656,125.4522729928203
32516.938126537,119.8820090911794
32516.94205907983,113.8534387834118
32516.94599521734,107.5079900194068
32516.9499329784,101.0692330931295
32516.95386336404,94.85221132850874
32516.95779326287,89.24111733472535
32516.96172944775,84.72454699893622
32516.9656638222,81.87993324475585
32516.96958589398,81.24761113714378
32516.97350942316,83.19637494932505
32516.977427187,87.82245973858929
32516.98134560053,94.95043958077338
32516.98526313789,104.2158184215859
32516.98917370664,115.1755172280169
32516.99308533314,127.4458376095492
32516.99699406515,140.6645969096841
32517.00090131388,154.5431118558251
32517.00480545256,168.8315324872773
32517.00871001711,183.3376211573484
32517.01261109302,197.8712138654569
32517.01651371722,212.2977637887481
32517.02041543054,226.4721001126722
32517.02430759858,240.2421149807304
32517.02819951301,253.5320464713668
32517.03209218459,266.2452197906557
32517.03597548468,278.2598521347388
32517.03987257014,289.5638726739672
32517.04377736899,300.0585933112352
32517.04767403936,309.6348790442615
32517.05155643789,318.2271454724255
32517.05546849628,325.8762460336836
32517.05936094989,332.439551019153
32517.06327214513,337.9475752994157
32517.06715509025,342.3121792476864
32517.07105146839,345.568815896203
32517.07495050894,347.6920672422365
32517.07884072668,348.6771995422836
32517.08273393722,348.5368239682383
32517.08664703491,347.2758029138076
32517.09054989644,344.9233042198969
32517.09445369003,341.508228253834
32517.098361968,337.0650392648357
32517.10227524412,331.6372562741095
32517.10618660184,325.2889925226822
32517.11010010732,318.0769777153999
32517.11401709299,310.0680343238074
32517.1179359343,301.3426309976392
32517.12185711946,291.9848844329783
32517.12576799191,282.1202327327462
32517.12968721856,271.8028114285078
32517.13361427399,261.1398794898757
32517.13753813227,250.2766548264739
32517.14146324641,239.3239066961415
32517.14538302313,228.4294091695624
32517.1492958749,217.7319165440012
32517.15323114279,207.2925779200896
32517.15715349106,197.348773916922
32517.16110587219,187.9381250454693
32517.16505758933,179.2788259354934
32517.16902042045,171.4746468667188
32517.17295203228,164.7063890762084
32517.17691334423,158.9430488505143
32517.18086726736,154.2825028437492
32517.18481781415,150.7045043577526
32517.18876983537,148.1443259998416
32517.19273026238,146.4956429094537
32517.19668432834,145.621733777562
32517.20064126692,145.3490757921321
32517.20459544926,145.4935901345048
32517.20854850709,145.8678474757093
32517.21250075019,146.2919197307409
32517.2164510111,146.5997612816151
32517.22040656032,146.643643387287
32517.22435905387,146.2955503977662
32517.22830751003,145.450550184347
32517.23226108934,144.0219552587823
32517.23619913594,141.9571063552024
32517.24015063305,139.2004677365048
32517.24410235676,135.7392229348011
32517.24803896513,131.5960346419624
32517.25197177342,126.7950534092396
32517.25590279801,121.3959864197736
32517.25983677351,115.4893951870348
32517.26377185529,109.2194914375535
32517.26770271184,102.7949503356568
32517.27163111953,96.48683944616725
32517.27556045834,90.654776863382
32517.27947766464,85.7797411907528
32517.28340097326,82.38365877022802
32517.28731805795,81.03491360431757
32517.29124564904,82.17492883889592
32517.29516515177,85.99491755628229
32517.29907704896,92.380540032588
32517.30299817109,101.0415829284261
32517.30691105881,111.5255358783916
32517.31082511458,123.4384570003307
32517.31473305282,136.3895273759309
32517.31864081704,150.08771229117
32517.32254667078,164.2699730329317
32517.32645051511,178.7203196855164
32517.33035188466,193.2534704738576
32517.33425358447,207.7207039288199
32517.33814986731,221.9605455274829
32517.34204642197,235.8686019898194
32517.34594051431,249.321998951896
32517.34983784261,262.2371036533223
32517.35373324378,274.5026592377537
32517.35762741706,286.0364438035229
32517.36152710349,296.7800991302006
32517.36542303974,306.638552908905
32517.36931565253,315.5543893964355
32517.37320931464,323.4855941182797
32517.37710452464,330.3873606234727
32517.38100047567,336.2206052258504
32517.38490697713,340.966658038832
32517.38880456761,344.5808107955076
32517.39270329544,347.0636859096368
32517.39660979383,348.4118886316591
32517.40051646761,348.6239274963668
32517.40441359382,347.7162252782094
32517.4083173614,345.707361513267
32517.41222963981,342.6193257254286
32517.41613345631,338.502846545937
32517.42004549499,333.385827115605
32517.42395208686,327.3382336461776
32517.42786678647,320.39913503547
32517.43178430184,312.6430130533064
32517.43569750655,304.1606436922984
32517.43961804095,295.0097954283792
32517.44354119941,285.2903690765721
32517.44746818203,275.0970172161468
32517.45139429913,264.5477283297519
32517.45532360689,253.7450189414367
32517.45925590624,242.8098559944465
32517.46319070837,231.8713236130903
32517.46712673564,221.0672417805235
32517.47106699091,210.5292467987516
32517.4750049745,200.41762733008
32517.4789409336,190.8737293001942
32517.48289158423,181.9990078790387
32517.48684362021,173.9569385830353
32517.49078477632,166.8800007688473
32517.49473864808,160.8099296608646
32517.49868901912,155.8218457234476
32517.50263069328,151.9195577659832
32517.50658167056,149.0412030395217
32517.51053378592,147.1060339756967
32517.51447625651,145.9851047810302
32517.51842021363,145.5117597070695
32517.52235670424,145.5075995255734
32517.52629763073,145.7880745487101
32517.53026775594,146.1761708559197
32517.53421247978,146.496875956839
32517.53816208197,146.6000980175794
32517.54211206067,146.351930387508
32517.54605875108,145.640700162334
32517.55001299594,144.3725951854063
32517.5539520793,142.4873935158441
32517.55790755844,139.9219498755605
32517.56185046282,136.6685843957742
32517.56579836287,132.7124804727999
32517.56974237943,128.0851791671195
32517.57368487456,122.8369469762506
32517.57762502982,117.0555568509386
32517.58156556605,110.8655948125235
32517.58549537399,104.4675849738474
32517.5894357388,98.0785618982338
32517.59337896954,92.05136792796671
32517.59729635599,86.86355892305775
32517.60124028377,82.97955680795005
32517.60515753063,81.01932007264081
32517.60910014851,81.45071823204076
32517.61302233223,84.54604276643298
32517.6169478996,90.28382498527914
32517.62085049848,98.33540215611637
32517.62477006229,108.3770671705076
32517.62868901214,119.9543418826724
32517.63261170575,132.698264941977
32517.63650280066,146.1600444636222
32517.64039509333,160.1769627780524
32517.64429981113,174.5685538936419
32517.64821119959,189.124808579163
32517.6521025649,203.5813787810833
32517.6560014692,217.8961545564728
32517.65989963336,231.9091767220219
32517.66379669365,245.5028322171003
32517.66769371106,258.575232775282
32517.67158979717,271.0273776192667
32517.67548198247,282.7636270631516
32517.67937200203,293.7120093169693
32517.68326440683,303.8144375925515
32517.68715921214,313.0064185550189
32517.69104799493,321.2144657436323
32517.69494715469,328.4244910252646
32517.69883393472,334.5563654989434
32517.70272752964,339.6118719905649
32517.70662537753,343.5604135232877
32517.71052427382,346.3820638363808
32517.71443659492,348.0733362279433
32517.71834120746,348.6247908061706
32517.72224687835,348.0510722592796
32517.72615129048,346.3713321220824
32517.73006206874,343.6070644645793
32517.73397222519,339.7958515406029
32517.73788633795,334.9749865541043
32517.74180218302,329.1960582912677
32517.74571924489,322.5176623565943
32517.7496284688,315.0238673635571
32517.75354444473,306.7610548863368
32517.75747076153,297.798294145777
32517.76139630673,288.2476976908274
32517.76532619075,278.1929733895197
32517.76925373573,267.7550220932083
32517.77318007085,257.0426607948149
32517.77711075429,246.158871178644
32517.78104411239,235.2333584643879
32517.78497976451,224.3991161340812
32517.78891749933,213.7944104626021
32517.79285701647,203.5617861535806
32517.79679869311,193.8434514655574
32517.80074446263,184.7758972923981
32517.80468965613,176.5022958234111
32517.80863392853,169.1385540949324
32517.81258359387,162.7657517955282
32517.81653530251,157.4498843311647
32517.82048372907,153.213685659435
32517.82443996039,150.016494089448
32517.82839532461,147.7902839901823
32517.83234859207,146.4145625431452
32517.83629907246,145.7350033539372
32517.84025221632,145.57612984057
32517.84420413211,145.7545440225343
32517.84815324329,146.0873618827321
32517.85210643769,146.4023163527586
32517.85605645472,146.5413469225778
32517.86000871717,146.3659058213113
32517.86396056721,145.7576869193051
32517.86791135198,144.620201423115
32517.87185628762,142.8811357636345
32517.8758138899,140.4770136730584
32517.87976841058,137.3832691513725
32517.88370829008,133.6048657809928
32517.88765898119,129.1343486455471
32517.89160979435,124.0247634553905
32517.89555810497,118.3566531300235
32517.89949584303,112.2606791341827
32517.90342789028,105.8984303833746
32517.90735691021,99.4974161417267
32517.91128620369,93.36549649447801
32517.91521300363,87.91742704661306
32517.9191410687,83.65640997611004
32517.92306727446,81.15244660493293
32517.92699105827,80.92723754859681
32517.93091374614,83.31757291854358
32517.93483013404,88.36694058121992
32517.93874692911,95.86110381262438
32517.94266401663,105.4212047295364
32517.94657485098,116.6040070695704
32517.95048562104,129.0296043209675
32517.95438479209,142.3192618179373
32517.95828181432,156.220284448708
32517.96218172209,170.5170317354607
32517.96607147815,184.9638292930722
32517.96996981027,199.4603058230553
32517.97387604048,213.8544947851053
32517.97777103618,227.9432904023214
32517.98168049039,241.6991469003749
32517.98557878938,254.9227958055092
32517.98947272796,267.5416309088458
